melody_id,melody_degree,note_onset,note_midi_value,note_velocity,participant_id,bar_number
15,10,6480, 64,33,8,4
15,11,6720, 65,33,8,4
16,1,0, 72,80,9,4
16,2,240, 67,80,9,4
16,3,480, 77,80,9,4
16,4,960, 77,80,9,4
16,5,1080, 75,80,9,4
16,6,1200, 74,80,9,4
16,7,1320, 75,80,9,4
16,8,1440, 72,80,9,4
16,9,1920, 71,80,9,4
16,10,2160, 69,80,9,4
16,11,2400, 71,80,9,4
16,12,2880, 75,80,9,4
16,13,3360, 68,80,9,4
16,14,4080, 68,80,9,4
16,15,4320, 74,80,9,4
16,16,4800, 67,80,9,4
16,17,5520, 67,80,9,4
17,1,0, 80,96,9,4
17,2,360, 79,96,9,4
17,3,480, 77,96,9,4
17,4,600, 75,96,9,4
17,5,720, 74,96,9,4
17,6,840, 72,96,9,4
17,7,900, 70,96,9,4
17,8,960, 68,96,9,4
17,9,989, 70,96,9,4
17,10,1019, 68,96,9,4
17,11,1050, 70,96,9,4
17,12,1079, 68,96,9,4
17,13,1109, 70,96,9,4
17,14,1140, 68,96,9,4
17,15,1169, 70,96,9,4
17,16,1199, 68,96,9,4
17,17,1230, 70,96,9,4
17,18,1259, 68,96,9,4
17,19,1289, 70,96,9,4
17,20,1320, 67,96,9,4
17,21,1440, 67,49,9,4
17,22,1680, 70,49,9,4
17,23,1800, 69,49,9,4
17,24,1920, 69,49,9,4
17,25,2160, 70,49,9,4
17,26,2400, 60,49,9,4
17,27,2760, 70,49,9,4
17,28,2880, 68,49,9,4
17,29,3120, 72,64,9,4
17,30,3240, 71,72,9,4
17,31,3360, 71,80,9,4
17,32,3600, 72,96,9,4
17,33,3840, 62,96,9,4
17,34,4020, 75,96,9,4
17,35,4080, 74,96,9,4
17,36,4200, 75,96,9,4
17,37,4260, 72,96,9,4
17,38,4320, 72,96,9,4
17,39,4440, 71,96,9,4
17,40,4560, 74,96,9,4
17,41,4680, 67,96,9,4
17,42,4800, 67,96,9,4
17,43,4920, 65,96,9,4
17,44,5040, 68,96,9,4
17,45,5160, 60,96,9,4
17,46,5280, 60,96,9,4
17,47,5400, 59,96,9,4
17,48,5520, 62,96,9,4
17,49,5640, 55,96,9,4
18,1,0, 70,80,10,4
18,2,240, 70,80,10,4
18,3,480, 69,80,10,4
18,4,1200, 70,80,10,4
18,5,1440, 72,80,10,4
18,6,1680, 69,80,10,4
18,7,1920, 65,80,10,4
18,8,2640, 69,80,10,4
18,9,2880, 72,80,10,4
18,10,3120, 72,80,10,4
18,11,4080, 69,80,10,4
18,12,4320, 70,80,10,4
18,13,4560, 70,80,10,4
18,14,4800, 70,80,10,4
18,15,4833, 72,80,10,4
18,16,4868, 74,80,10,4
18,17,5520, 70,80,10,4
19,1,0, 70,80,10,4
19,2,240, 70,80,10,4
19,3,480, 70,80,10,4
19,4,513, 72,80,10,4
19,5,548, 74,80,10,4
19,6,1200, 70,80,10,4
19,7,1440, 69,80,10,4
19,8,1680, 69,80,10,4
19,9,1920, 69,80,10,4
19,10,1953, 70,80,10,4
19,11,1988, 72,80,10,4
19,12,2640, 69,80,10,4
19,13,2880, 69,80,10,4
19,14,3120, 67,80,10,4
19,15,3360, 67,80,10,4
19,16,3960, 65,80,10,4
19,17,4080, 64,80,10,4
19,18,4320, 65,80,10,4
19,19,4560, 65,80,10,4
20,1,0, 48,80,11,4
20,2,240, 41,80,11,4
20,3,480, 57,80,11,4
20,4,720, 58,80,11,4
20,5,960, 49,80,11,4
20,6,1200, 50,80,11,4
20,7,1440, 62,80,11,4
20,8,1560, 64,80,11,4
20,9,1680, 65,80,11,4
20,10,1920, 56,80,11,4
20,11,2160, 50,80,11,4
20,12,2640, 65,80,11,4
21,1,0, 76,80,12,4
21,2,480, 69,80,12,4
21,3,1200, 69,80,12,4
21,4,1440, 69,80,12,4
21,5,1680, 70,80,12,4
21,6,1920, 70,80,12,4
21,7,2160, 69,80,12,4
21,8,2400, 69,80,12,4
21,9,2640, 74,80,12,4
21,10,2880, 74,80,12,4
21,11,3000, 72,80,12,4
21,12,3120, 70,80,12,4
21,13,3240, 69,80,12,4
21,14,3360, 67,80,12,4
21,15,3840, 66,80,12,4
21,16,3869, 67,80,12,4
21,17,3899, 66,80,12,4
21,18,3930, 67,80,12,4
21,19,3959, 66,80,12,4
21,20,3989, 67,80,12,4
21,21,4020, 62,80,12,4
21,22,4080, 64,80,12,4
21,23,4140, 66,80,12,4
21,24,4200, 67,80,12,4
21,25,4260, 69,80,12,4
21,26,4320, 70,80,12,4
21,27,4560, 74,80,12,4
21,28,4680, 72,80,12,4
21,29,4800, 70,80,12,4
21,30,4920, 69,80,12,4
21,31,5040, 67,80,12,4
21,32,5160, 65,80,12,4
21,33,5280, 64,80,12,4
21,34,5400, 62,80,12,4
21,35,5520, 61,80,12,4
21,36,5640, 62,80,12,4
22,1,0, 74,80,12,4
22,2,480, 73,80,12,4
22,3,720, 70,80,12,4
22,4,960, 73,80,12,4
22,5,1440, 77,80,12,4
22,6,1920, 70,80,12,4
22,7,2640, 70,80,12,4
22,8,2880, 76,80,12,4
22,9,3360, 69,80,12,4
22,10,4080, 69,80,12,4
22,11,4320, 69,80,12,4
22,12,4560, 70,80,12,4
22,13,4800, 70,80,12,4
22,14,5040, 69,80,12,4
22,15,5280, 69,80,12,4
22,16,5520, 74,80,12,4
23,1,0, 61,64,13,4
23,2,960, 60,64,13,4
23,3,1200, 61,64,13,4
23,4,1440, 66,64,13,4
23,5,1680, 65,64,13,4
23,6,1920, 65,64,13,4
23,7,2640, 63,64,13,4
23,8,2880, 61,64,13,4
23,9,3360, 56,64,13,4
23,10,3840, 68,64,13,4
23,11,4320, 60,64,13,4
23,12,4800, 63,64,13,4
23,13,5040, 61,64,13,4
23,14,5280, 60,64,13,4
23,15,5520, 61,64,13,4
23,16,5760, 63,64,13,4
23,17,7200, 56,64,13,4
24,1,0, 56,80,13,4
24,2,720, 49,80,13,4
24,3,960, 53,80,13,4
24,4,1200, 56,80,13,4
24,5,1440, 61,80,13,4
24,6,1680, 65,80,13,4
24,7,1920, 65,80,13,4
24,8,2640, 63,80,13,4
24,9,2880, 61,80,13,4
24,10,3360, 65,80,13,4
24,11,3840, 63,80,13,4
24,12,4320, 65,80,13,4
24,13,4560, 67,80,13,4
24,14,4575, 65,80,13,4
24,15,4590, 64,80,13,4
24,16,4605, 65,80,13,4
24,17,4620, 67,80,13,4
24,18,4680, 68,80,13,4
24,19,4800, 56,80,13,4
24,20,5280, 60,80,13,4
24,21,5520, 58,80,13,4
24,22,5760, 56,80,13,4
25,1,0, 73,80,14,4
25,2,720, 73,80,14,4
25,3,960, 75,80,14,4
25,4,1200, 76,80,14,4
25,5,1440, 71,80,14,4
25,6,2400, 70,80,14,4
25,7,2640, 70,80,14,4
25,8,2880, 73,80,14,4
25,9,3120, 73,80,14,4
25,10,3360, 69,80,14,4
25,11,3600, 69,80,14,4
25,12,3840, 69,80,14,4
25,13,4080, 69,80,14,4
25,14,4320, 73,80,14,4
25,15,4800, 68,80,14,4
26,1,0, 79,80,14,4
26,2,480, 78,80,14,4
26,3,960, 76,80,14,4
26,4,1440, 71,80,14,4
26,5,1680, 76,80,14,4
26,6,1920, 71,80,14,4
26,7,2160, 67,80,14,4
26,8,2400, 63,80,14,4
26,9,2640, 64,80,14,4
26,10,2880, 74,80,14,4
26,11,3840, 73,80,14,4
26,12,4320, 66,49,14,4
26,13,4800, 66,49,14,4
26,14,5520, 66,49,14,4
27,1,0, 70,96,14,4
27,2,480, 70,96,14,4
27,3,720, 70,96,14,4
27,4,960, 70,96,14,4
27,5,1200, 70,127,14,4
27,6,1440, 70,127,14,4
27,7,1680, 70,127,14,4
27,8,1920, 70,127,14,4
27,9,4320, 70,49,14,4
27,10,4800, 73,49,14,4
27,11,5280, 70,49,14,4
27,12,5520, 70,49,14,4
28,1,1680, 72,80,15,4
28,2,1920, 72,80,15,4
28,3,2400, 72,80,15,4
28,4,2640, 72,80,15,4
28,5,2880, 73,80,15,4
28,6,3840, 68,80,15,4
28,7,4800, 70,80,15,4
28,8,5280, 70,80,15,4
28,9,5520, 70,80,15,4
29,1,0, 71,80,16,4
29,2,240, 74,80,16,4
29,3,480, 77,80,16,4
29,4,720, 83,80,16,4
29,5,960, 84,80,16,4
29,6,3120, 81,80,16,4
29,7,3360, 80,80,16,4
29,8,3600, 83,80,16,4
29,9,3840, 84,80,16,4
29,10,4080, 81,80,16,4
29,11,4320, 83,80,16,4
29,12,4560, 80,80,16,4
29,13,4800, 81,80,16,4
